,abstract,link4download,links,num_citations,num_downloads_cu,publication_date,title,venue
730,"We define and study cloudoscopy, i.e., exposing sensitive information about the location of (victim) cloud services and/or about the internal organisation of the cloud network, in spite of location-hiding efforts by cloud providers. A typical cloudoscopy attack is composed of a number of steps: first expose the internal IP address of a victim instance, then measure its hop-count distance from adversarial cloud instances, and finally test to find a specific instance which is close enough to the victim (e.g., co-resident) to allow (denial of service or side-channel) attacks. We refer to the three steps/modules involved in such cloudoscopy attack by the terms IP address deanonymisation, hop-count measuring, and co-residence testing.",https://dl.acm.org/ft_gateway.cfm?id=2517491&ftid=1412037&dwn=1&CFID=160953474&CFTOKEN=7c6f91dd74e9b503-1C0ABB46-9DE0-E00D-1937B1AAC1661724,https://dl.acm.org/citation.cfm?id=2517491&preflayout=flat,7,414,November 2013,Cloudoscopy: services discovery and topology mapping,CCSW '13: Proceedings of the 2013 ACM workshop on Cloud computing security workshop
731,In an ,https://dl.acm.org/ft_gateway.cfm?id=941317&ftid=145463&dwn=1&CFID=160953474&CFTOKEN=7c6f91dd74e9b503-1C0ABB46-9DE0-E00D-1937B1AAC1661724,https://dl.acm.org/citation.cfm?id=941317&preflayout=flat,100,"5,209",September 2003,Rushing attacks and defense in wireless ad hoc network routing protocols,WiSe '03: Proceedings of the 2nd ACM workshop on Wireless security
732,"When created, the Java platform was among the first runtimes designed with security in mind. Yet, numerous Java versions were shown to contain far-reaching vulnerabilities, permitting denial-of-service attacks or even worse allowing intruders to bypass the runtime's sandbox mechanisms, opening the host system up to many kinds of further attacks.",https://dl.acm.org/ft_gateway.cfm?id=2978361&ftid=1805709&dwn=1&CFID=160953474&CFTOKEN=7c6f91dd74e9b503-1C0ABB46-9DE0-E00D-1937B1AAC1661724,https://dl.acm.org/citation.cfm?id=2978361&preflayout=flat,1,626,October 2016,An In-Depth Study of More Than Ten Years of Java Exploitation,CCS '16: Proceedings of the 2016 ACM SIGSAC Conference on Computer and Communications Security
733,"Today, tiny embedded Internet of Things (IoT) devices are increasingly used in safety- and privacy-critical application scenarios. In many of these scenarios, devices perform a certain task collectively as a swarm. Remote attestation is an important cornerstone for the security of these IoT devices, as it allows to verify the integrity of the software on remote devices. Recently proposed collective attestation protocols are able to attest entire device swarms in an efficient way. However, these protocols are inefficient or even inapplicable when devices in the network are mobile or lack continuous connectivity. This work presents SALAD, the first collective attestation protocol for highly dynamic and disruptive networks. SALAD uses a novel distributed approach, where devices incrementally establish a common view on the integrity of all devices in the network. In contrast to existing protocols, SALAD performs well in highly dynamic and disruptive network topologies, increases resilience against targeted Denial of Service (DoS) attacks, and allows to obtain the attestation result from any device. Moreover, SALAD is capable of mitigating physical attacks in an efficient manner, which is achieved by adapting and extending recently proposed aggregation schemes. We demonstrate the security of SALAD and show its effectiveness by providing large-scale simulation results.",https://dl.acm.org/ft_gateway.cfm?id=3196544&ftid=1977528&dwn=1&CFID=160953474&CFTOKEN=7c6f91dd74e9b503-1C0ABB46-9DE0-E00D-1937B1AAC1661724,https://dl.acm.org/citation.cfm?id=3196544&preflayout=flat,0,176,May 2018,SALAD: Secure and Lightweight Attestation of Highly Dynamic and Disruptive Networks,ASIACCS '18: Proceedings of the 2018 on Asia Conference on Computer and Communications Security
734,"With the increase in number of hosts in the Internet, there is also a rise in the demand for IP address space. To cater to this issue, IP version 6 (IPv6) succeeded IPv4. Compared to 32 bit IP address space in IPv4, IP address in IPv6 is composed of 128 bits. In IPv4, when a host wants to communicate with another host in an LAN, it needs to know the MAC address of the target host, which was possible through Address Resolution Protocol (ARP). As ARP is stateless and due to lack of authorization in ARP messages, many attacks like request spoofing, response spoofing, Man-in-the-Middle (MiTM), Denial-of- Service (DoS) etc. are possible. IPv6 uses Network Discovery Protocol (NDP) to find the MAC address. NDP is also stateless and lacks authentication of its messages by default. So NDP also suffers from many attacks similar to ARP. Although there are various attack detection and prevention mechanisms available for ARP attacks, they are not yet implemented for NDP (IPv6). In this paper we propose an attack detection mechanism for neighbor solicitation spoofing and neighbor advertisement spoofing.",https://dl.acm.org/ft_gateway.cfm?id=2070444&ftid=1058150&dwn=1&CFID=160953474&CFTOKEN=7c6f91dd74e9b503-1C0ABB46-9DE0-E00D-1937B1AAC1661724,https://dl.acm.org/citation.cfm?id=2070444&preflayout=flat,2,469,November 2011,Detection of neighbor solicitation and advertisement spoofing in IPv6 neighbor discovery protocol,SIN '11: Proceedings of the 4th international conference on Security of information and networks
735,"QUIC is a new Internet secure transport protocol currently in the process of IETF standardization. It is intended as a replacement for the TLS/TCP stack and will be the basis of HTTP/3, the next official version of the hypertext transfer protocol. As a result, it is likely, in the near future, to carry a substantial fraction of traffic on the Internet. We describe our experience applying a methodology of compositional specification-based testing to QUIC. We develop a formal specification of the wire protocol, and use this specification to generate automated randomized testers for implementations of QUIC. The testers effectively take one role of the QUIC protocol, interacting with the other role to generate full protocol executions, and verifying that the implementations conform to the formal specification. This form of testing generates significantly more diverse stimuli and stronger correctness criteria than interoperability testing, the primary method used to date to validate QUIC and its implementations. As a result, numerous implementation errors have been found. These include some vulnerabilities at the protocol and implementation levels, such as an off-path denial of service scenario and an information leak similar to the ""heartbleed"" vulnerability in OpenSSL.",https://dl.acm.org/ft_gateway.cfm?id=3342087&ftid=2080012&dwn=1&CFID=160953474&CFTOKEN=7c6f91dd74e9b503-1C0ABB46-9DE0-E00D-1937B1AAC1661724,https://dl.acm.org/citation.cfm?id=3342087&preflayout=flat,0,779,August 2019,Formal specification and testing of QUIC,SIGCOMM '19: Proceedings of the ACM Special Interest Group on Data Communication
736,"Mobile ad hoc networks (MANETs) are a collection of wireless mobile nodes dynamically forming a local area network or other temporary network without using any existing network infrastructure or centralized administration. Because all of the nodes communicate each other based on the routing protocol, and an attacker could manipulate a lower-level protocol to interrupt a security mechanism in a higher-level one, securing routing protocol is an important issue in MANETs. Recently, there exist several proposals that attempt to architect a secure routing protocol for MANETs. Ariadne is the flagship protocol for securing the dynamic source routing protocol, and it can defend against the alteration of route message and prevent various types of Denial of Service attacks. Unfortunately, in 2006 Acs et al. stated Ariadne will suffer from a new attack, and proposed a provably secure on-demand source routing protocol, called ENDAIRA, against such an attack. However, their method is not actually secure against the Sybil and wormhole attacks. Therefore, in this paper we design a secure routing scheme using the self-certified public key cryptosystem, elliptic curve cryptosystem, pre-hashing, and nonce techniques against such attacks in ENDAIRA. Finally, we analyze the security and discuss the superiority about our proposed scheme.",https://dl.acm.org/ft_gateway.cfm?id=1281063&ftid=453595&dwn=1&CFID=160953474&CFTOKEN=7c6f91dd74e9b503-1C0ABB46-9DE0-E00D-1937B1AAC1661724,https://dl.acm.org/citation.cfm?id=1281063&preflayout=flat,1,936,August 2007,A new security scheme for on-demand source routing in mobile ad hoc networks,IWCMC '07: Proceedings of the 2007 international conference on Wireless communications and mobile computing
737,"Tremendous increase has been seen in the number of application areas of mobile ad-hoc networks (MANETs) in recent years owing to the advancements in hardware of hand- held devices and wireless network deployment technologies. As a result, providing security in these kinds of networks has become central concern for researchers. In this paper, we analyze the behavior and impacts of JellyFish attack over TCP-based MANETs. We implement and evaluate three variants of JellyFish attack namely JF-reorder, JF-delay and JF-drop. JellyFish attack exploits the behavior of closed loop protocols such as TCP and performs the attacks without disobeying any rules of the protocol. Consequently, it causes ruinous effects and becomes difficult to detect due to its protocol compliance nature. This paper provides the complete simulation study of JellyFish attacks on three TCP variants known as TCP-Tahoe, TCP-SACK and TCP-NewReno. The simulations have been taken in the light of throughput, number of JF nodes and number of retransmissions. The paper contributes to the field of denial of service (DoS) attacks in MANETs by giving a comparative analysis of three TCP variants and discovers which TCP variant performs best under different variants of JellyFish attack. In addition to this, our simulation results also shed some light on the seriousness of the attacks caused by JF nodes and their effects on data communication.",https://dl.acm.org/ft_gateway.cfm?id=2526999&ftid=1418975&dwn=1&CFID=160953474&CFTOKEN=7c6f91dd74e9b503-1C0ABB46-9DE0-E00D-1937B1AAC1661724,https://dl.acm.org/citation.cfm?id=2526999&preflayout=flat,4,129,November 2013,Impact analysis of JellyFish attack on TCP-based mobile ad-hoc networks,SIN '13: Proceedings of the 6th International Conference on Security of Information and Networks
738,Detecting emerging problems in information and manufacturing systems is the goal of monitoring tools. Good and timely detection of problematic conditions from measured indicators requires efficient and effective detection of critical patterns in a stream of incoming observations.,https://dl.acm.org/ft_gateway.cfm?id=1739133&type=pdf&CFID=160953474&CFTOKEN=7c6f91dd74e9b503-1C0ABB46-9DE0-E00D-1937B1AAC1661724,https://dl.acm.org/citation.cfm?id=1739133&preflayout=flat,0,155,March 2010,Pattern detector: fast detection of suspicious stream patterns for immediate reaction,EDBT '10: Proceedings of the 13th International Conference on Extending Database Technology
739,"An ad hoc network is a collection of computers (nodes) that cooperate to forward packets for each other over a multihop wireless network. Users of such networks may wish to use demanding applications such as videoconferencing, Voice over IP, and streaming media when they are connected through an ad~hoc network. Because overprovisioning, a common technique in wired networks, is often impractical in wireless networks for reasons such as power, cost, and government regulation, Quality of Service (QoS) routing is even more important in wireless networks than in wired networks. Though a number of QoS-routing protocols have been proposed for use in ad~hoc networks, security of such protocols has not been considered.",https://dl.acm.org/ft_gateway.cfm?id=1029120&ftid=284225&dwn=1&CFID=160953474&CFTOKEN=7c6f91dd74e9b503-1C0ABB46-9DE0-E00D-1937B1AAC1661724,https://dl.acm.org/citation.cfm?id=1029120&preflayout=flat,3,"1,836",October 2004,Securing quality-of-service route discovery in on-demand routing for ad hoc networks,SASN '04: Proceedings of the 2nd ACM workshop on Security of ad hoc and sensor networks
740,"Little doubt remains that information security protection is paramount to business success. Computer and network security has come to the forefront as denial of service attacks and malware challenge the confidentiality, integrity, and availability of distributed computing environments. Look no further than recent headlines to understand the prominence of identity theft and phishing, evidence that protecting information assets is not only good security but good business. This paper describes the computer and network security undergraduate curriculum at a Liberal Arts and Science University in the upper Midwest Region, a national Center of Excellence in Information Assurance Education (CAE) as designated by the National Security Agency and The Department of Homeland Security. As the only CAE in the six-state upper Midwest, the University is often looked to for computer and network security education and research solutions. This paper describes the educational component of the University's nationally-recognized program and provides an overall description of the program, including how it evolved from no security class to a comprehensive undergraduate computer and network security program.",https://dl.acm.org/ft_gateway.cfm?id=1089183&ftid=328105&dwn=1&CFID=160953474&CFTOKEN=7c6f91dd74e9b503-1C0ABB46-9DE0-E00D-1937B1AAC1661724,https://dl.acm.org/citation.cfm?id=1089183&preflayout=flat,4,"2,721",February 2006,Developing and enhancing a computer and network security curriculum,"Journal of Computing Sciences in Colleges: Volume 21 Issue 3, February 2006"
741,"Access control policies in distributed systems, particularly implemented in the XACML standard language, are increasingly complex. Faults may exist in complex policies for various reasons such as misunderstanding of the access control requirements, omissions, and coding errors. These faults, if not removed before deployment, may lead to unauthorized accesses or denial of service. Manual localization of these faults, however, can be a challenging task. Inspired by spectrum-based fault localization for software debugging, this paper presents an approach for automatically localizing the fault(s) in a given XACML policy by exploring test coverage information of the policy elements. We investigate two test coverage criteria (i.e., reachability and firing) of policy elements and 14 scoring methods for ranking policy elements to determine the fault location(s). To evaluate the fault localization methods, we have used real-world policy files with different levels of complexity and a large number of policy mutants with one or two seeded faults. The experiment results show that the firing-based Naish2 and CBI-Inc methods are effective in fault localization of XACML policies.",https://dl.acm.org/ft_gateway.cfm?id=2914653&ftid=1736976&dwn=1&CFID=160953474&CFTOKEN=7c6f91dd74e9b503-1C0ABB46-9DE0-E00D-1937B1AAC1661724,https://dl.acm.org/citation.cfm?id=2914653&preflayout=flat,2,143,June 2016,Automated Fault Localization of XACML Policies,SACMAT '16: Proceedings of the 21st ACM on Symposium on Access Control Models and Technologies
742,"As DNS packet are mostly UDP-based, make it as a perfect tool for hackers to launch a well-known type of distributed denial of service (DDoS). The purpose of this attack is to saturate the DNS server availability and resources. This type of attack usually utilizes a large number of botnet and perform spoofing on the IP address of the targeted victim. We take a different approach for IP spoofing detection and mitigation strategies to protect the DNS server by utilizing Software Defined Networking (SDN). In this paper, we present CAuth, a novel mechanism that autonomously block the spoofing query packet while authenticate the legitimate query. By manipulating Openflow control message, we design a collaborative approach between client and server network. Whenever a server controller receives query packet, it will send an authentication packet back to the client network and later the client controller also replies via authentication packet back to the server controller. The server controller will only forward the query to the DNS server if it receives the replied authentication packet from the client. From the evaluation, CAuth instantly manage to block spoofing query packet while authenticate the legitimate query as soon as the mechanism started. Most notably, our mechanism designed with no changes in existing DNS application and Openflow protocol.",https://dl.acm.org/ft_gateway.cfm?id=2935666&ftid=1741544&dwn=1&CFID=160953474&CFTOKEN=7c6f91dd74e9b503-1C0ABB46-9DE0-E00D-1937B1AAC1661724,https://dl.acm.org/citation.cfm?id=2935666&preflayout=flat,0,251,June 2016,Protecting DNS services from IP spoofing: SDN collaborative authentication approach,CFI '16: Proceedings of the 11th International Conference on Future Internet Technologies
743,"Recent studies have demonstrated that it is possible to perform public key cryptographic operations on the resource-constrained sensor platforms. However, the significant resource consumption imposed by public key cryptographic operations makes such mechanisms easy targets of Denial- of Service (DoS) attacks. For example, if digital signatures such as ECDSA are used directly for broadcast authentication without further protection, an attacker can simply broadcast forged packets and force the receiving nodes to perform a large number of unnecessary signature verifications, eventually exhausting their battery power. This paper studies how to deal with such DoS attacks when signatures are used for broadcast authentication in sensor networks. In particular, this paper presents two filtering techniques, a ",https://dl.acm.org/ft_gateway.cfm?id=1352536&ftid=519852&dwn=1&CFID=160953474&CFTOKEN=7c6f91dd74e9b503-1C0ABB46-9DE0-E00D-1937B1AAC1661724,https://dl.acm.org/citation.cfm?id=1352536&preflayout=flat,12,582,March 2008,Pre-authentication filters: providing dos resistance for signature-based broadcast authentication in sensor networks,WiSec '08: Proceedings of the first ACM conference on Wireless network security
744,"We motivate the capability approach to network denial-of-service (DoS) attacks, and evaluate the Traffic Validation Architecture (TVA) architecture which builds on capabilities. With our approach, rather than send packets to any destination at any time, senders must first obtain ""permission to send"" from the receiver, which provides the permission in the form of capabilities to those senders whose traffic it agrees to accept. The senders then include these capabilities in packets. This enables verification points distributed around the network to check that traffic has been authorized by the receiver and the path in between, and hence to cleanly discard unauthorized traffic. To evaluate this approach, and to understand the detailed operation of capabilities, we developed a network architecture called TVA. TVA addresses a wide range of possible attacks against communication between pairs of hosts, including spoofed packet floods, network and host bottlenecks, and router state exhaustion. We use simulations to show the effectiveness of TVA at limiting DoS floods, and an implementation on Click router to evaluate the computational costs of TVA. We also discuss how to incrementally deploy TVA into practice.",https://dl.acm.org/ft_gateway.cfm?id=1514019&ftid=602560&dwn=1&CFID=160953474&CFTOKEN=7c6f91dd74e9b503-1C0ABB46-9DE0-E00D-1937B1AAC1661724,https://dl.acm.org/citation.cfm?id=1514019&preflayout=flat,24,365,December 2008,TVA: a DoS-limiting network architecture,"IEEE/ACM Transactions on Networking (TON): Volume 16 Issue 6, December 2008"
745,"While the standard language XACML is very expressive for specifying fine-grained access control policies, defects can get into XACML policies for various reasons, such as misunderstanding of access control requirements, omissions, and coding errors. These defects may result in unauthorized accesses, escalation of privileges, and denial of service. Therefore, quality assurance of XACML policies for real-world information systems has become an important issue. To address this issue, this paper presents a family of coverage criteria for XACML policies, such as rule coverage, rule pair coverage, decision coverage, and Modified Condition/Decision Coverage (MC/DC). To demonstrate the assurance levels of these coverage criteria, we have developed methods for automatically generating tests, i.e., access requests, to satisfy the coverage criteria using a constraint solver. We have evaluated these methods through mutation analysis of various policies with different levels of complexity. The experiment results have shown that the rule coverage is far from adequate for revealing the majority of defects in XACML policies, and that both MC/DC and decision coverage tests have outperformed the existing methods for testing XACML policies. In particular, MC/DC tests achieve a very high level of quality assurance of XACML policies.",https://dl.acm.org/ft_gateway.cfm?id=3205979&ftid=1979118&dwn=1&CFID=160953474&CFTOKEN=7c6f91dd74e9b503-1C0ABB46-9DE0-E00D-1937B1AAC1661724,https://dl.acm.org/citation.cfm?id=3205979&preflayout=flat,0,251,June 2018,Automated Coverage-Based Testing of XACML Policies,SACMAT '18: Proceedings of the 23nd ACM on Symposium on Access Control Models and Technologies
746,"Per-flow network traffic measurements are needed for effective network traffic management, network performance assessment, and detection of anomalous network events such as incipient denial-of-service (DoS) attacks. Explicit measurement of per-flow traffic statistics is difficult in backbone networks because tracking the possibly hundreds of thousands of flows needs correspondingly large high-speed memories. To reduce the measurement overhead, many previous papers have proposed the use of random sampling and this is also used in commercial routers (Cisco's NetFlow). Our goal is to develop a new scheme that has very low memory requirements and has quick convergence to within a pre-specified accuracy. We achieve this by use of a novel approach based on sampling two-runs to estimate per-flow traffic. (A flow has a two-run when two consecutive samples belong to the same flow). Sampling two-runs automatically biases the samples towards the larger flows thereby making the estimation of these sources more accurate. This biased sampling leads to significantly smaller memory requirement compared to random sampling schemes. The scheme is very simple to implement and performs extremely well.",https://dl.acm.org/ft_gateway.cfm?id=1373496&ftid=501295&dwn=1&CFID=160953474&CFTOKEN=7c6f91dd74e9b503-1C0ABB46-9DE0-E00D-1937B1AAC1661724,https://dl.acm.org/citation.cfm?id=1373496&preflayout=flat,3,147,December 2007,"Fast, memory efficient flow rate estimation using runs","IEEE/ACM Transactions on Networking (TON): Volume 15 Issue 6, December 2007"
747,"Android is characterized as a complicated open source software stack created for a wide array of phones with different form of factors, whose latest release has over one hundred million lines of code. Such code is mainly developed with the Java language, which builds complicated logic and brings implicit information flows among components and the inner framework. By studying the source code of system service interfaces, we discovered an unknown type of code flaw, which is named ",https://dl.acm.org/ft_gateway.cfm?id=3103149&ftid=1877085&dwn=1&CFID=160953474&CFTOKEN=7c6f91dd74e9b503-1C0ABB46-9DE0-E00D-1937B1AAC1661724,https://dl.acm.org/citation.cfm?id=3103149&preflayout=flat,2,104,May 2017,"Exception beyond exception: crashing Android system by trapping in ""uncaughtException""",ICSE-SEIP '17: Proceedings of the 39th International Conference on Software Engineering: Software Engineering in Practice Track
748,"Good performance under extreme workloads and isolation between the resource consumption of concurrent jobs are perennial design goals of computer systems ranging from multitasking servers to network routers. In this paper we present a specialized system that computes multiple summaries of IP traffic in real time and achieves robustness and isolation between tasks in a novel way: by automatically adapting the parameters of the summarization algorithms. In traditional systems, anomalous network behavior such as denial of service attacks or worms can overwhelm the memory or CPU, making the system produce meaningless results exactly when measurement is needed most. In contrast, our measurement system reacts by gracefully degrading the accuracy of the affected summaries.The types of summaries we compute are widely used by network administrators monitoring the workloads of their networks: the ports sending the most traffic, the IP addresses sending or receiving the most traffic or opening the most connections, etc. We evaluate and compare many existing algorithmic solutions for computing these summaries, as well as two new solutions we propose here: ""flow sample and hold"" and ""Bloom filter tuple set counting"". Compared to previous solutions, these new solutions offer better memory versus accuracy tradeoffs and have more predictable resource consumption. Finally, we evaluate the actual implementation of a complete system that combines the best of these algorithms.",https://dl.acm.org/ft_gateway.cfm?id=1064223&ftid=315355&dwn=1&CFID=160953474&CFTOKEN=7c6f91dd74e9b503-1C0ABB46-9DE0-E00D-1937B1AAC1661724,https://dl.acm.org/citation.cfm?id=1064223&preflayout=flat,25,643,June 2005,A robust system for accurate real-time summaries of internet traffic,SIGMETRICS '05: Proceedings of the 2005 ACM SIGMETRICS international conference on Measurement and modeling of computer systems
749,"Publish-subscribe (pub-sub) is an emerging paradigm for building a large number of distributed systems. A wide area pub-sub system is usually implemented on an overlay network infrastructure to enable information dissemination from publishers to subscribers. Using an open overlay network raises several security concerns such as: confidentiality and integrity, authentication, authorization and Denial-of-Service (DoS) attacks. In this article we present EventGuard, a framework for building secure wide-area pub-sub systems. The EventGuard architecture is comprised of three key components: (1) a suite of security guards that can be seamlessly plugged-into a content-based pub-sub system, (2) a scalable key management algorithm to enforce access control on subscribers, and (3) a resilient pub-sub network design that is capable of scalable routing, handling message dropping-based DoS attacks, and node failures. The design of EventGuard mechanisms aims at providing security guarantees while maintaining the system’s overall simplicity, scalability, and performance metrics. We describe an implementation of the EventGuard pub-sub system to show that EventGuard is easily stackable on any content-based pub-sub core. We present detailed experimental results that quantify the overhead of the EventGuard pub-sub system and demonstrate its resilience against various attacks.",https://dl.acm.org/ft_gateway.cfm?id=2063510&ftid=1074218&dwn=1&CFID=160953474&CFTOKEN=7c6f91dd74e9b503-1C0ABB46-9DE0-E00D-1937B1AAC1661724,https://dl.acm.org/citation.cfm?id=2063510&preflayout=flat,7,700,December 2011,EventGuard: A System Architecture for Securing Publish-Subscribe Networks,"ACM Transactions on Computer Systems (TOCS): Volume 29 Issue 4, December 2011"
750,"Denial-of-Service (DoS) attacks pose a threat to any service provider on the internet. While traditional DoS flooding attacks require the attacker to control at least as much resources as the service provider in order to be effective, so-called low-rate DoS attacks can exploit weaknesses in careless design to effectively deny a service using minimal amounts of network traffic.",https://dl.acm.org/ft_gateway.cfm?id=2808810&ftid=1645573&dwn=1&CFID=160953474&CFTOKEN=7c6f91dd74e9b503-1C0ABB46-9DE0-E00D-1937B1AAC1661724,https://dl.acm.org/citation.cfm?id=2808810&preflayout=flat,0,167,August 2015,Detectability of Low-Rate HTTP Server DoS Attacks using Spectral Analysis,ASONAM '15: Proceedings of the 2015 IEEE/ACM International Conference on Advances in Social Networks Analysis and Mining 2015
751,"Wireless Sensor Networks (WSNs) have been studied in depth for several decades. Their main role is to provide bridges between the virtual world of information technology and the real physical world. They promise unprecedented new abilities to observe and understand large-scale, real-world phenomena at a fine spatio-temporal resolution. However, this potential does not come for free; WSNs have been known to be vulnerable to several types of attacks aiming at compromising their security. Among these types, Denial of Service (DoS) attacks stand out, as most WSNs are vulnerable to such attacks, which affect the routing behavior. This paper introduces a simulation platform, based on the network simulator ns-2, that allows the in-depth study of DoS attacks against WSNs. We simulate and analyze the performance of routing protocols for WSNs using a scenario-based experiment, in order to analyze the network's behavior under all the simulated attacks, namely Blackhole, Flooding, Rushing and Selective Forwarding. The analysis involves several network characteristics and is aimed towards identifying easily measured features that can be used for efficiently detecting and classifying DoS attacks in WSNs.",https://dl.acm.org/ft_gateway.cfm?id=2801949&ftid=1625976&dwn=1&CFID=160953474&CFTOKEN=7c6f91dd74e9b503-1C0ABB46-9DE0-E00D-1937B1AAC1661724,https://dl.acm.org/citation.cfm?id=2801949&preflayout=flat,0,99,October 2015,A simulation platform for evaluating DoS attacks in wireless sensor networks,PCI '15: Proceedings of the 19th Panhellenic Conference on Informatics
752,"Bluetooth Low Energy (BLE) Beacons introduced a novel technology that enables devices to advertise their presence in an area by constantly broadcasting a static unique identifier. The aim was to enhance services with location and context awareness. Although the hardware components of typical BLE Beacons systems are able to support adequate cryptography, the design and implementation of most publicly available BLE Beacon protocols appears to render them vulnerable to a plethora of attacks. Indeed, in this paper, we were able to perform user tracking, user behavior monitoring, spoofing as well as denial of service (DoS) of many supported services. Our aim is to show that these attacks stem from design flaws of the underlying protocols and assumptions made for the BLE beacons protocols. Using a clearly defined threat model, we provide a formal analysis of the adversarial capabilities and requirements and the attack impact on security and privacy for the end-user. Contrary to popular belief, BLE technology can be exploited even by low-skilled adversaries leading to exposure of user information. To demonstrate our attacks in practice, we selected Apple's iBeacon technology, as a case study. However, our analysis can be easily generalized to other BLE Beacon technologies.",https://dl.acm.org/ft_gateway.cfm?id=3065923&ftid=1864975&dwn=1&CFID=160953474&CFTOKEN=7c6f91dd74e9b503-1C0ABB46-9DE0-E00D-1937B1AAC1661724,https://dl.acm.org/citation.cfm?id=3065923&preflayout=flat,1,169,April 2017,Breaking BLE Beacons For Fun But Mostly Profit,EuroSec'17: Proceedings of the 10th European Workshop on Systems Security
753,"Due to the rise of Cyber crime it is important to explore the Cyber security area. The threats are real and can cause severe damage to both the system and its clients. Many examples can be given; one of them is BitBucket which encountered a denial of service attack (based on Amazon Cloud infrastructure) and led to 19 hours outage [6]. Bearing in mind the importance of the Cyber security and the factors that play a major role, the human factor was recognized as one of the most important.",https://dl.acm.org/ft_gateway.cfm?id=2659740&ftid=1521070&dwn=1&CFID=160953474&CFTOKEN=7c6f91dd74e9b503-1C0ABB46-9DE0-E00D-1937B1AAC1661724,https://dl.acm.org/citation.cfm?id=2659740&preflayout=flat,0,192,September 2014,Implementation of Safety Techniques in a Cyber Domain,SIN '14: Proceedings of the 7th International Conference on Security of Information and Networks
754,"This article describes an innovative Decision Support System (DSS) for Placement of Intrusion Detection and Prevention Systems (PIDPS) in large-scale communication networks. PIDPS is intended to support network security personnel in optimizing the placement and configuration of malware filtering and monitoring devices within Network Service Providers’ (NSP) infrastructure, and enterprise communication networks. PIDPS meshes innovative and state-of-the-art mechanisms borrowed from the domains of graph theory, epidemic modeling, and network simulation. Scalable network exploitation models enable to define the communication patterns induced by network users (thereby establishing a virtual overlay network), and parallel attack models enable a PIDPS user to define various interdependent network attacks such as: Internet worms, Trojans horses, Denial of Service (DoS) attacks, and others. PIDPS incorporates a set of deployment strategies (employing graph-theoretic centrality measures) in order to facilitate intelligent placement of filtering and monitoring devices; as well as a dedicated network simulator in order to evaluate the various deployments. Experiments with PIDPS indicate that incorporating knowledge on the overlay network (network exploitation patterns) into the placement and configuration of malware filtering and monitoring devices substantially improves the effectiveness of intrusion detection and prevention systems in NSP and enterprise networks.",https://dl.acm.org/ft_gateway.cfm?id=2043640&ftid=1071851&dwn=1&CFID=160953474&CFTOKEN=7c6f91dd74e9b503-1C0ABB46-9DE0-E00D-1937B1AAC1661724,https://dl.acm.org/citation.cfm?id=2043640&preflayout=flat,3,696,December 2011,A Decision Support System for Placement of Intrusion Detection and Prevention Devices in Large-Scale Networks,"ACM Transactions on Modeling and Computer Simulation (TOMACS): Volume 22 Issue 1, December 2011"
755,"Over-the-air (OTA) firmware updates are very common in IoT (Internet of Things) devices with wireless capabilities. Although they are convenient, they may also be open to attack since physical access may not be needed. In addition, most frameworks use a centralized architecture to update a potentially large number of devices increasing the threat landscape. An alternative solution, that relies on a blockchain framework with smart contracts, is proposed in this paper to protect the integrity of the firmware update process. The proposed system is suitable for use in smart cities or scenarios with a large number of devices and service providers where nodes are authenticated, communications protected, and update conditions specified and enforced through smart contracts. A proof--of--concept system was implemented and tested using an open--source blockchain framework and a WiFi--capabable ESP8266--based board. The system was evaluated for scalability and response to denial of service (DoS) and man--in--the--middle (MitM) attacks. Preliminary experimental results show that the approach is feasible and a viable substitute for a centralized solution.",https://dl.acm.org/ft_gateway.cfm?id=3312649&ftid=2047336&dwn=1&CFID=160953474&CFTOKEN=7c6f91dd74e9b503-1C0ABB46-9DE0-E00D-1937B1AAC1661724,https://dl.acm.org/citation.cfm?id=3312649&preflayout=flat,0,77,May 2019,Securing Over-The-Air IoT Firmware Updates using Blockchain,COINS '19: Proceedings of the International Conference on Omni-Layer Intelligent Systems
756,"Twitter contains a wealth of timely information, however staying on top of breaking events requires that an information analyst constantly scan many sources, leading to information overload. For example, a user might wish to be made aware whenever an infectious disease outbreak takes place, when a new smartphone is announced or when a distributed Denial of Service (DoS) attack might affect an organization's network connectivity. There are many possible event categories an analyst may wish to track, making it impossible to anticipate all those of interest in advance. We therefore propose a weakly supervised approach, in which extractors for new categories of events are easy to define and train, by specifying a small number of seed examples. We cast seed-based event extraction as a learning problem where only positive and unlabeled data is available. Rather than assuming unlabeled instances are negative, as is common in previous work, we propose a learning objective which regularizes the label distribution towards a user-provided expectation. Our approach greatly outperforms heuristic negatives, used in most previous work, in experiments on real-world data. Significant performance gains are also demonstrated over two novel and competitive baselines: semi-supervised EM and one-class support-vector machines. We investigate three security-related events breaking on Twitter: DoS attacks, data breaches and account hijacking. A demonstration of security events extracted by our system is available at: http://kb1.cse.ohio-state.edu:8123/events/hacked",https://dl.acm.org/ft_gateway.cfm?id=2741083&ftid=1577368&dwn=1&CFID=160953474&CFTOKEN=7c6f91dd74e9b503-1C0ABB46-9DE0-E00D-1937B1AAC1661724,https://dl.acm.org/citation.cfm?id=2741083&preflayout=flat,16,595,May 2015,Weakly Supervised Extraction of Computer Security Events from Twitter,WWW '15: Proceedings of the 24th International Conference on World Wide Web
