,abstract,link4download,links,num_citations,num_downloads_cu,publication_date,title,venue
130,"Cloud security becomes a hot topic in the emerging new cloud environments. Customers would like to understand what happens when they move their applications, data and information on the cloud. Probably one of the most interesting questions is what are the new challenges that cloud virtual environment produces due to multitenancy and virtualization.",https://dl.acm.org/ft_gateway.cfm?id=2490285&ftid=1388042&dwn=1&CFID=84020132&CFTOKEN=a6f8f8e912c797a3-8C549BFF-CC18-FBDE-FEB65C7292D379D9,https://dl.acm.org/citation.cfm?id=2490285&preflayout=flat,2,395,September 2013,Security vulnerabilities from inside and outside the Eucalyptus cloud,BCI '13: Proceedings of the 6th Balkan Conference in Informatics
131,"Storing data in the cloud is often a long and disputed process of ensuring that cloud service providers meet the clients minimum requirements. Often, this process can be costly, lack adequate results, and miss important security checks that are often overlooked. Therefore, I propose a new strategy for meeting cloud security requirements through using a dynamic parsing agent to encrypt outgoing data using a ""multi-folded"" encryption hierarchy. While there are limitations to being truly secure, such as those recognized by WhiteHat Security in their annual reports[1], I believe my unique architecture will prove to be ideal in allowing any mobile device (i.e. User) to define how their data is stored in the cloud. Although we have found this approach useful for the mobile space, we believe it can also be applied to a variety of different audiences in need of a cloud data encryption system.",https://dl.acm.org/ft_gateway.cfm?id=3104123&ftid=1878003&dwn=1&CFID=84020132&CFTOKEN=a6f8f8e912c797a3-8C549BFF-CC18-FBDE-FEB65C7292D379D9,https://dl.acm.org/citation.cfm?id=3104123&preflayout=flat,0,23,May 2017,Using parsing agents as a service for data privacy,MOBILESoft '17: Proceedings of the 4th International Conference on Mobile Software Engineering and Systems
132,"The cloud is a utility computing infrastructure that has caused a paradigm shift in the way organisations requisition, allocate, and use IT resources. One big challenge is to preserve the confidentiality of information on the cloud. Most typical solutions use cryptographic techniques without considering how well suited they are to the cloud. This paper presents a performance case-study on implementing the building blocks of a privacy preserving collaborative filtering (PPCF) scheme in Java on the Google App Engine (GAE/J) cloud platform. The results show that the GAE/J in its current state exhibits serious performance bottlenecks for the chosen application scenario. This case study highlights the need for better performance from the GAE/J. It also informs the need for validating theoretical cloud security algorithms on real cloud computing platforms in which many performance expectations do not hold.",https://dl.acm.org/ft_gateway.cfm?id=2245362&ftid=1231257&dwn=1&CFID=84020132&CFTOKEN=a6f8f8e912c797a3-8C549BFF-CC18-FBDE-FEB65C7292D379D9,https://dl.acm.org/citation.cfm?id=2245362&preflayout=flat,3,359,March 2012,Feasibility of a privacy preserving collaborative filtering scheme on the Google App Engine: a performance case study,SAC '12: Proceedings of the 27th Annual ACM Symposium on Applied Computing
133,The rise of serverless computing provides an opportunity to rethink cloud security. We present an approach for securing serverless systems using a novel form of dynamic information flow control (IFC). ,https://dl.acm.org/ft_gateway.cfm?id=3276488&ftid=2011459&dwn=1&CFID=84020132&CFTOKEN=a6f8f8e912c797a3-8C549BFF-CC18-FBDE-FEB65C7292D379D9,https://dl.acm.org/citation.cfm?id=3276488&preflayout=flat,0,503,October 2018,Secure serverless computing using dynamic information flow control,"Proceedings of the ACM on Programming Languages: Volume 2 Issue OOPSLA, November 2018"
134,"The Cloud Security Alliance (CSA) provides a framework for cloud platform providers that manages standardized self-assessments regarding security controls. The framework as it stands does not allow consumers to specify and check their own requirements, nor does it contain any means for verifying the capabilities claimed by the providers. From a customer perspective, both these aspects are essential for evaluating the trustworthiness of cloud providers and for making an informed decision. We propose a novel concept for verifying the capabilities captured in the CSA's framework, plus a decision model that checks consumer requirements against the verification results. Our capability verification combines hard trust based on rigid validation with soft trust based on evidence about past behaviour. Elaborate formal methods are applied in both fields and combined into a single concept.",https://dl.acm.org/ft_gateway.cfm?id=2480727&ftid=1368299&dwn=1&CFID=84020132&CFTOKEN=a6f8f8e912c797a3-8C549BFF-CC18-FBDE-FEB65C7292D379D9,https://dl.acm.org/citation.cfm?id=2480727&preflayout=flat,4,200,March 2013,A framework for evaluating trust of service providers in cloud marketplaces,SAC '13: Proceedings of the 28th Annual ACM Symposium on Applied Computing
135,"Cloud computing security and reliability are important challenges in the research agenda. For some applications managing sensitive data, cloud security solutions and data-privacy management are the main concerns for organizations that are considering a move to the cloud. The advantages of cloud computing include reduced costs, easy maintenance and re-provisioning of resources, thereby also possibly increasing profits. But the adoption of Cloud Computing solutions applies only if different security concerns are ensured. This prototype presents a solution for data storage and data management in Internet Storage Clouds, preserving privacy conditions under the control of Cloud users. The prototype supports operations over stored encrypted data, including reading, writing and searching based on relevance ranking and multiple keywords. The prototype preserves data-privacy without need to either decipher data during operations in the Cloud or transfer the data during searches. The presented approach is based on a middleware architecture supported by homomorphic encryption techniques combined with dynamic indexing mechanisms.",https://dl.acm.org/ft_gateway.cfm?id=2491791&ftid=1376415&dwn=1&CFID=84020132&CFTOKEN=a6f8f8e912c797a3-8C549BFF-CC18-FBDE-FEB65C7292D379D9,https://dl.acm.org/citation.cfm?id=2491791&preflayout=flat,0,142,May 2013,CloudCryptoSearch: a prototype for secure searching of private data in cloud encrypted domains,OAIR '13: Proceedings of the 10th Conference on Open Research Areas in Information Retrieval
136,"We welcome you to the Eleventh International Conference on Security of Information and Networks (SIN 2018). The SIN series of conference provides an international forum for the presentation of research and applications of security in information and networks. SIN 2018 offered sessions on Cyber-Physical Systems, Network and Host Security, Cryptography, Applications, and Security Analytics, as well as three keynote talks on Blockchain and IoT-Cloud Security. An Industry Panel provided a platform to researchers and practitioners from both academia as well as industry to meet and share cutting-edge advancements in the field of information and network security. SIN 2018 was hosted by Cardiff University with active support from Edinburgh Napier University, Florida Atlantic University, and Aksaray University. SIN Conferences are organized under the auspices of a group of universities whose logos appear on the cover page.",https://dl.acm.org/author_page.cfm?id=81414621356&coll=DL&dl=ACM&trk=0,https://dl.acm.org/citation.cfm?id=3264437&preflayout=flat,0,"1,551",September 2018,SIN '18: Proceedings of the 11th International Conference on Security of Information and Networks,
137,"Our Dynamic Encryption Key Security Scheme (DEKSS) is a novel security strategy that utilizes a secure architecture to dispatch and manage data through multiple Cloud Service Providers (CSP). This strategy can promise data security for both clients and service providers without impacting the other party negatively. While there are limitations in being truly secure, such as those recognized by WhiteHat security in their annual reports[1],our security scheme can secure effectively data through being able to fold data in as many encrypted layers as desired for every table name and column of data stored. Through this approach, we have found it applicable to a variety of different audiences in the cloud security space.",https://dl.acm.org/ft_gateway.cfm?id=3104117&ftid=1878002&dwn=1&CFID=84020132&CFTOKEN=a6f8f8e912c797a3-8C549BFF-CC18-FBDE-FEB65C7292D379D9,https://dl.acm.org/citation.cfm?id=3104117&preflayout=flat,0,25,May 2017,Dynamic encryption key security scheme (DEKSS) for mobile and cloud systems,MOBILESoft '17: Proceedings of the 4th International Conference on Mobile Software Engineering and Systems
138,"There are many major security companies involved in developing security features on the cloud. According to Gartner, by 2020, 95% of cloud security errors will be the customer.",https://dl.acm.org/ft_gateway.cfm?id=3305181&ftid=2045713&dwn=1&CFID=84020132&CFTOKEN=a6f8f8e912c797a3-8C549BFF-CC18-FBDE-FEB65C7292D379D9,https://dl.acm.org/citation.cfm?id=3305181&preflayout=flat,1,50,January 2019,Security and Cost Optimization Auditing for Amazon Web Services,ICSIM 2019: Proceedings of the 2nd International Conference on Software Engineering and Information Management
139,"Cloud computing has promoted the notion of service as the leading way to deliver and consume computing resources. Today, security is going down that road and the term security as a service is emerging. Authorization that consists in managing permissions is one of the main classic security services. We propose in this article to study how authorization could be delivered/consumed as a Service. We focus on the XACML standard that has been adopted by the cloud security community because of its native flexibility and adaptability properties. Although XACML seems to fulfill the requirements of authorization as a Service in theory, it is very complex to realize it in practice. We propose a service oriented component architecture together with the concept self-contained policy to cope with this issue. This approach allows both the cloud consumers to adapt the authorization system to their authorization policies and the cloud providers to minimize the cost of providing a flexible authorization service.",https://dl.acm.org/ft_gateway.cfm?id=2499995&ftid=1379897&dwn=1&CFID=84020132&CFTOKEN=a6f8f8e912c797a3-8C549BFF-CC18-FBDE-FEB65C7292D379D9,https://dl.acm.org/citation.cfm?id=2499995&preflayout=flat,3,172,April 2013,Toward authorization as a service: a study of the XACML standard,CNS '13: Proceedings of the 16th Communications & Networking Symposium
140,"With more and more data being stored in the cloud, securing multimedia data is becoming increasingly important. Use of existing encryption methods with cloud services is possible, but makes many web-based applications difficult or impossible to use. In this paper, we propose a new image encryption scheme specially designed to protect JPEG images in cloud photo storage services. Our technique allows efficient reconstruction of an accurate low-resolution thumbnail from the ciphertext image, but aims to prevent the extraction of any more detailed information. This will allow efficient storage and retrieval of image data in the cloud but protect its contents from outside hackers or snooping cloud administrators. Experiments of the proposed approach using an online selfie database show that it can achieve a good balance of privacy, utility, image quality, and file size.",https://dl.acm.org/ft_gateway.cfm?id=2756618&ftid=1588135&dwn=1&CFID=84020132&CFTOKEN=a6f8f8e912c797a3-8C549BFF-CC18-FBDE-FEB65C7292D379D9,https://dl.acm.org/citation.cfm?id=2756618&preflayout=flat,1,157,June 2015,Thumbnail-Preserving Encryption for JPEG,IH&MMSec '15: Proceedings of the 3rd ACM Workshop on Information Hiding and Multimedia Security
141,"The paradigm of cloud computing is currently revolutionizing our way of communicating and computing. It impacts and redefines how we store, retrieve, process, and share information in business and private settings. The fact that increasingly many systems and services rely on this paradigm increases our dependence on the security, privacy, availability, and robustness of the involved operations, components, and systems.",https://dl.acm.org/author_page.cfm?id=81100471558&coll=DL&dl=ACM&trk=0,https://dl.acm.org/citation.cfm?id=2381913&preflayout=flat,70,"7,874",October 2012,CCSW '12: Proceedings of the 2012 ACM Workshop on Cloud computing security workshop,
142,"The distinction between mobile applications built for specific platforms and that run in mobile browsers is increasingly being blurred. As HTML5 becomes universally deployed and mobile web apps directly take advantage of device features such as the camera, microphone and geolocation information, this difference will vanish almost entirely. In spite of this increasing similarity, the permission systems protecting mobile device resources for native",https://dl.acm.org/ft_gateway.cfm?id=2381939&ftid=1296229&dwn=1&CFID=84020132&CFTOKEN=a6f8f8e912c797a3-8C549BFF-CC18-FBDE-FEB65C7292D379D9,https://dl.acm.org/citation.cfm?id=2381939&preflayout=flat,0,587,October 2012,Short paper: rethinking permissions for mobile web apps: barriers and the road ahead,SPSM '12: Proceedings of the second ACM workshop on Security and privacy in smartphones and mobile devices
143,"Because of the explosive growth of Android malware and due to the severity of its damages, the detection of Android malware has become an increasing important topic in cybersecurity. Currently, the major defense against Android malware is commercial mobile security products which mainly use signature-based method for detection. However, attackers can easily devise methods, such as obfuscation and repackaging, to evade the detection, which calls for new defensive techniques that are harder to evade. In this paper, resting on the analysis of Application Programming Interface (API) calls extracted from the smali files, we further categorize the API calls which belong to the some method in the smali code into a block. Based on the generated API call blocks, we then explore deep neural networks (i.e., Deep Belief Network (DBN) and Stacked AutoEncoders (SAEs)) for newly unknown Android malware detection. Using a real sample collection from Comodo Cloud Security Center, a comprehensive experimental study is performed to compare various malware detection approaches. The experimental results demonstrate that (1) our proposed feature extraction method (i.e., using API call blocks) outperforms using API calls directly in Android malware detection; (2) DBN works better than SAEs in this application; and (3) the detection performance of deep neural networks is better than shallow learning architectures.",https://dl.acm.org/ft_gateway.cfm?id=3116211&ftid=1921987&dwn=1&CFID=84020132&CFTOKEN=a6f8f8e912c797a3-8C549BFF-CC18-FBDE-FEB65C7292D379D9,https://dl.acm.org/citation.cfm?id=3116211&preflayout=flat,0,221,July 2017,Deep Neural Networks for Automatic Android Malware Detection,ASONAM '17: Proceedings of the 2017 IEEE/ACM International Conference on Advances in Social Networks Analysis and Mining 2017
144,"With explosive growth of Android malware and due to the severity of its damages to smart phone users, the detection of Android malware has become increasingly important in cybersecurity. The increasing sophistication of Android malware calls for new defensive techniques that are capable against novel threats and harder to evade. In this paper, to detect Android malware, instead of using Application Programming Interface (API) calls only, we further analyze the different relationships between them and create higher-level semantics which require more effort for attackers to evade the detection. We represent the Android applications (apps), related APIs, and their rich relationships as a structured heterogeneous information network (HIN). Then we use a meta-path based approach to characterize the semantic relatedness of apps and APIs. We use each meta-path to formulate a similarity measure over Android apps, and aggregate different similarities using multi-kernel learning. Then each meta-path is automatically weighted by the learning algorithm to make predictions. To the best of our knowledge, this is the first work to use structured HIN for Android malware detection. Comprehensive experiments on real sample collections from Comodo Cloud Security Center are conducted to compare various malware detection approaches. Promising experimental results demonstrate that our developed system ",https://dl.acm.org/ft_gateway.cfm?id=3098026&ftid=1899039&dwn=1&CFID=84020132&CFTOKEN=a6f8f8e912c797a3-8C549BFF-CC18-FBDE-FEB65C7292D379D9,https://dl.acm.org/citation.cfm?id=3098026&preflayout=flat,15,"2,894",August 2017,HinDroid: An Intelligent Android Malware Detection System Based on Structured Heterogeneous Information Network,KDD '17: Proceedings of the 23rd ACM SIGKDD International Conference on Knowledge Discovery and Data Mining
145,"It is our great pleasure to introduce the technical program for the 4th International Workshop on Hardware and Architectural Support for Security and Privacy (HASP 2015), which will be held in conjunction with the 42nd International Symposium on Computer Architecture (ISCA 2015) in Portland, OR, USA. The workshop will run on June 14, 2015.",https://dl.acm.org/author_page.cfm?id=81100384586&coll=DL&dl=ACM&trk=0,https://dl.acm.org/citation.cfm?id=2768566&preflayout=flat,30,"1,491",June 2015,HASP '15: Proceedings of the Fourth Workshop on Hardware and Architectural Support for Security and Privacy,
146,"In this paper, we describe the formatting guidelines for ACM SIG Proceedings. Compared to traditional virtual machines, the container-based scheme does not incur the overhead required by virtual machines since it requires neither a fully abstract hardware stack nor separate guest operating systems (OS). In this virtualization method, the host OS controls the accesses of the containers to hardware resources. One container can thus be provided with resources such as CPU, memory and network, expectedly isolated from the others.",https://dl.acm.org/ft_gateway.cfm?id=3232140&ftid=1994483&dwn=1&CFID=84020132&CFTOKEN=a6f8f8e912c797a3-8C549BFF-CC18-FBDE-FEB65C7292D379D9,https://dl.acm.org/citation.cfm?id=3232140&preflayout=flat,0,33,May 2018,Container Cloud Resource Allocation Based on Combinatorial Double Auction,ICIIP '18: Proceedings of the 3rd International Conference on Intelligent Information Processing
147,"Cloud computing security and reliability are important challenges in the research agenda. For some applications managing sensitive data, cloud security solutions and data-privacy management are the main concerns for organizations that are considering a move to the cloud. The advantages of cloud computing include reduced costs, easy maintenance and re-provisioning of resources, thereby also possibly increasing profits. But the adoption of Cloud Computing solutions applies only if different security concerns are ensured. This article presents a solution for data storage and data management in Internet Storage Clouds, preserving privacy conditions under the control of Cloud users. The proposed solution supports operations over stored encrypted data, including reading, writing and searching based on relevance ranking and multiple keywords. The approach is based on a middleware architecture supported by homomorphic encryption techniques combined with dynamic indexing mechanisms. The solution preserves data-privacy without need to either decipher data during operations in the Cloud or transfer the data during searches. The article further describes an implementation prototype of the solution and its evaluation. The evaluation shows that the solution is viable, offers security and privacy control for the user and does not aggravate conditions of data-access latency and availability.",https://dl.acm.org/ft_gateway.cfm?id=2491783&ftid=1376409&dwn=1&CFID=84020132&CFTOKEN=a6f8f8e912c797a3-8C549BFF-CC18-FBDE-FEB65C7292D379D9,https://dl.acm.org/citation.cfm?id=2491783&preflayout=flat,2,456,May 2013,Searching private data in a cloud encrypted domain,OAIR '13: Proceedings of the 10th Conference on Open Research Areas in Information Retrieval
148,"In the late few years, cloud computing has been moving towards becoming the predominant infrastructure paradigm because of its scale economy advantages. Consequently, a great deal of sensitive and valuable information has begun to inhabit the cloud environment. At the current stage, a large amount of organizations is yet to step to the public cloud world because, primarily, the loss of infrastructure ownership gives away control of such information, and that is generally perceived as a severe security risk.",https://dl.acm.org/ft_gateway.cfm?id=3297296&ftid=2053332&dwn=1&CFID=84020132&CFTOKEN=a6f8f8e912c797a3-8C549BFF-CC18-FBDE-FEB65C7292D379D9,https://dl.acm.org/citation.cfm?id=3297296&preflayout=flat,0,76,April 2019,Secure container orchestration in the cloud: policies and implementation,SAC '19: Proceedings of the 34th ACM/SIGAPP Symposium on Applied Computing
149,"Cloud computing is a rising paradigm for large scale infrastructures. Cloud computing is a technology that being hugely adopted by many organizations like Google, Microsoft, Facebook, Amazon so that the resources are available to multiple users at a time over the internet on demand at any place and any time. Cloud computing opens up a new world of opportunities for entrepreneurships for small company to large company, but with these opportunities there are numerous security challenges that need to be considered and addressed prior to migrating to a cloud computing. Security and privacy issues present a strong barrier for users to use Cloud Computing systems. The security problem of cloud computing is very important and it can prevent the quick development of cloud computing. We have discussed the related work done by different author in cloud security[10]. This paper discusses security issues necessities and challenges that cloud service providers (CSP)and user face in cloud atmosphere, and we also assess how security, trust and privacy issues occur in the situation of cloud computing and discuss ways in which they may be addressed.",https://dl.acm.org/ft_gateway.cfm?id=2905253&ftid=1783968&dwn=1&CFID=84020132&CFTOKEN=a6f8f8e912c797a3-8C549BFF-CC18-FBDE-FEB65C7292D379D9,https://dl.acm.org/citation.cfm?id=2905253&preflayout=flat,0,273,March 2016,"Security, Privacy Issues and challenges In Cloud Computing: A Survey",ICTCS '16: Proceedings of the Second International Conference on Information and Communication Technology for Competitive Strategies
150,"Due to its severe damages and threats to the security of the Internet and computing devices, malware detection has caught the attention of both anti-malware industry and researchers for decades. To combat the evolving malware attacks, in this paper, we first study how to utilize both content- and relation-based features to characterize sly malware; to model different types of entities (i.e., file, archive, machine, API, DLL ) and the rich semantic relationships among them (i.e., file-archive, file-machine, file-file, API-DLL, file-API relations), we then construct a structural heterogeneous information network (HIN) and present meta-graph based approach to depict the relatedness over files. To measure the relatedness over files on the constructed HIN, since malware detection is a cost-sensitive task, it calls for efficient methods to learn latent representations for HIN. To address this challenge, based on the built meta-graph schemes, we propose a new HIN embedding model metagraph2vec on the first attempt to learn the low-dimensional representations for the nodes in HIN, where both the HIN structures and semantics are maximally preserved for malware detection. A comprehensive experimental study on the real sample collections from Comodo Cloud Security Center is performed to compare various malware detection approaches. The promising experimental results demonstrate that our developed system Scorpion which integrate our proposed method outperforms other alternative malware detection techniques. The developed system has already been incorporated into the scanning tool of Comodo Antivirus product.",https://dl.acm.org/ft_gateway.cfm?id=3219862&ftid=1988755&dwn=1&CFID=84020132&CFTOKEN=a6f8f8e912c797a3-8C549BFF-CC18-FBDE-FEB65C7292D379D9,https://dl.acm.org/citation.cfm?id=3219862&preflayout=flat,5,760,July 2018,Gotcha - Sly Malware!: Scorpion A Metagraph2vec Based Malware Detection System,KDD '18: Proceedings of the 24th ACM SIGKDD International Conference on Knowledge Discovery & Data Mining
151,We are very delighted to welcome everybody to the 2016 International Workshop on Security in Cloud Computing (SCC).,https://dl.acm.org/author_page.cfm?id=81336494576&coll=DL&dl=ACM&trk=0,https://dl.acm.org/citation.cfm?id=2898445&preflayout=flat,3,"2,097",May 2016,SCC '16: Proceedings of the 4th ACM International Workshop on Security in Cloud Computing,
152,"Our devices and interactions in a world where physical and digital realities are more and more blended, generate a continuum of multimedia data that needs to be stored, shared and processed to provide services that enrich our daily lives. Cloud computing plays a key role in these tasks, dissolving resource allocation and computational boundaries, but it also requires advanced security mechanisms to protect the data and provide privacy guarantees. Therefore, security assurance must be evaluated before offloading tasks to a cloud provider, a process which is currently manual, complex and inadequate for dynamic scenarios. However, though there are many tools for evaluating cloud providers according to quality of service criteria, automated categorization and selection based on risk metrics is still challenging. To address this gap, we present FRiCS, a Framework for Risk-driven Cloud Selection, which contributes with: 1) a set of cloud security metrics and risk-based weighting policies, 2) distributed components for metric extraction and aggregation, and 3) decision-making plugins for ranking and selection. We have implemented the whole system and conducted a case-study validation based on public cloud providers' security data, showing the benefits of the proposed approach.",https://dl.acm.org/ft_gateway.cfm?id=3267362&ftid=2009081&dwn=1&CFID=84020132&CFTOKEN=a6f8f8e912c797a3-8C549BFF-CC18-FBDE-FEB65C7292D379D9,https://dl.acm.org/citation.cfm?id=3267362&preflayout=flat,0,100,January 2018,FRiCS: A Framework for Risk-driven Cloud Selection,MPS '18: Proceedings of the 2nd International Workshop on Multimedia Privacy and Security
153,"Decoy objects, often labeled in computer security with the term ",https://dl.acm.org/ft_gateway.cfm?id=2613088&ftid=1475611&dwn=1&CFID=84020132&CFTOKEN=a6f8f8e912c797a3-8C549BFF-CC18-FBDE-FEB65C7292D379D9,https://dl.acm.org/citation.cfm?id=2613088&preflayout=flat,1,625,June 2014,A bodyguard of lies: the use of honey objects in information security,SACMAT '14: Proceedings of the 19th ACM symposium on Access control models and technologies
154,"The research community and some commercial organizations are beginning to develop architectures, technologies, and standards to support the integration of multiple cloud systems (Inter-Clouds). In Inter-Cloud systems, security is one of the most important challenges, because of the need for dynamic sharing, federation, and collaboration across multiple clouds. Security in this type of systems relies heavily on the establishment of trust among the involved components. It can be harder to achieve security if a comprehensive and detailed architecture is not developed; the lack of a common architecture slows down the process of Inter-Cloud adoption and has a negative impact on the process of making these systems more secure. We propose to use patterns in order to achieve Secure Inter-Cloud Architectures. Patterns are tools of great value because they provide a better understanding of the functional aspects and can be complemented with security patterns to achieve a Secure Inter-cloud Architecture. In this work, a federated Inter-Cloud pattern is presented as a first step in to the process of developing a Secure Inter-cloud Reference Architecture. Threat analysis and security patterns will be added to this pattern for that purpose.",https://dl.acm.org/ft_gateway.cfm?id=2676688&ftid=1518065&dwn=1&CFID=84020132&CFTOKEN=a6f8f8e912c797a3-8C549BFF-CC18-FBDE-FEB65C7292D379D9,https://dl.acm.org/citation.cfm?id=2676688&preflayout=flat,2,189,April 2014,Towards Secure Inter-Cloud Architectures,VikingPLoP 2014: Proceedings of the 8th Nordic Conference on Pattern Languages of Programs (VikingPLoP)
155,"It is our great pleasure to welcome you to the Sixth International Workshop on Security in Cloud Computing (SCC'18). This year's workshop continues its tradition of being the premier forum for the presentation of research results and experience reports on leading edge issues and challenges of cloud computing security. The mission of the workshop is to share novel solutions that fulfill the needs of secure and privacy-preserving cloud applications and services, and identify new directions for future research and development. SCC'18 gives researchers and practitioners a unique opportunity to share their perspectives with others interested in the topics of cloud security and privacy such as secure cloud architecture, cloud cryptography, cloud access control and key management, identification and privacy in cloud, integrity assurance for data outsourcing, integrity and verifiable computation, computation over encrypted data, and many others.",https://dl.acm.org/author_page.cfm?id=81375617013&coll=DL&dl=ACM&trk=0,https://dl.acm.org/citation.cfm?id=3201595&preflayout=flat,1,650,May 2018,SCC '18: Proceedings of the 6th International Workshop on Security in Cloud Computing,
156,"Application development for the cloud is already challenging because of the complexity caused by the ubiquitous, interconnected, and scalable nature of the cloud paradigm. But when modern secure and privacy aware cloud applications require the integration of cryptographic algorithms, developers even need to face additional challenges: An incorrect application may not only lead to a loss of the intended strong security properties but may also open up additional loopholes for potential breaches some time in the near or far future. To avoid these pitfalls and to achieve dependable security and privacy by design, cryptography needs to be systematically designed into the software, and from scratch. We present a system architecture providing a practical abstraction for the many specialists involved in such a development process, plus a suitable cryptographic software development life cycle methodology on top of the architecture. The methodology is complemented with additional tools supporting structured inter--domain communication and thus the generation of consistent results: cloud security and privacy patterns, and modelling of cloud service level agreements. We conclude with an assessment of the use of the Cryptographic Software Design Life Cycle (CryptSDLC) in a EU research project.",https://dl.acm.org/ft_gateway.cfm?id=3233765&ftid=1993407&dwn=1&CFID=84020132&CFTOKEN=a6f8f8e912c797a3-8C549BFF-CC18-FBDE-FEB65C7292D379D9,https://dl.acm.org/citation.cfm?id=3233765&preflayout=flat,0,50,August 2018,CryptSDLC: Embedding Cryptographic Engineering into Secure Software Development Lifecycle,"ARES 2018: Proceedings of the 13th International Conference on Availability, Reliability and Security"
157,"In the public clouds, an adversary can co-locate his or her virtual machines (VMs) with others on the same physical servers to start an attack against the integrity, confidentiality or availability. The one important factor to decrease the likelihood of this co-location attack is the VMs placement strategy. However, a co-location resistant strategy will compromise the resources optimization of the cloud providers. The tradeoff between security and resources optimization introduces one of the most crucial challenges in the cloud security. In this work we propose a placement strategy allowing the decrease of co-location rate by compromising the VM startup time instead of the optimization of resources. We give a mathematical analysis to quantify the co-location resistance. The proposed strategy is evaluated against the abusing placement locality, where the attack and target VMs are launched simultaneously or within a short time window. Referring to EC2 placement strategy, the best co-location resistant strategy out of the existing public cloud providers strategies, our strategy decreases enormously the co-location attacks with a slight VM startup delay (relatively to the actual VM startup delay in the public cloud providers).",https://dl.acm.org/ft_gateway.cfm?id=2996435&ftid=1808208&dwn=1&CFID=84020132&CFTOKEN=a6f8f8e912c797a3-8C549BFF-CC18-FBDE-FEB65C7292D379D9,https://dl.acm.org/citation.cfm?id=2996435&preflayout=flat,0,110,October 2016,Co-location Resistant Strategy with Full Resources Optimization,CCSW '16: Proceedings of the 2016 ACM on Cloud Computing Security Workshop
158,"In cloud computing, inter-operations between data-storage and web-application providers can protect users from locking their data and applications into a single cloud provider. Currently, web-based access control standards are applicable only when data owners and cloud service providers are in the same trusted domain. Unfortunately, this condition cannot be satisfied in untrusted clouds, where cloud providers may access sensitive information without authorization. Most previous studies require end-user certificates or specific APIs and depart from existing standards. In this paper, we propose a new authorization scheme (",https://dl.acm.org/ft_gateway.cfm?id=2087531&ftid=1072501&dwn=1&CFID=84020132&CFTOKEN=a6f8f8e912c797a3-8C549BFF-CC18-FBDE-FEB65C7292D379D9,https://dl.acm.org/citation.cfm?id=2087531&preflayout=flat,5,820,November 2011,OAuth and ABE based authorization in semi-trusted cloud computing: aauth,DataCloud-SC '11: Proceedings of the second international workshop on Data intensive computing in the clouds
159,"Preventing unauthorized access to sensitive data is an exceedingly complex access control problem. In this keynote, I will break down the data breach problem and give insights into how organizations could and should do to reduce their risks. The talk will start with discussing the technical reasons behind some of the recent high-profile data breach incidents (e.g., in Equifax, Target), as well as pointing out the threats of inadvertent or accidental data leaks. Then, I will show that there are usually multiple points to stop data breach and give an overview of the relevant state-of-the-art solutions. I will focus on some of the recent algorithmic advances in preventing inadvertent data loss, including set-based and alignment-based screening techniques, outsourced screening, and GPU-based performance acceleration. I will also briefly discuss the role of non-technical factors (e.g., organizational culture on security) in data protection. Because of the cat-and-mouse-game nature of cybersecurity, achieving absolute data security is impossible. However, proactively securing critical data paths through strategic planning and placement of security tools will help reduce the risks. I will also point out a few exciting future research directions, e.g., on data leak detection as a cloud security service and deep learning for reducing false alarms in continuous authentication and the prickly insider-threat detection.",https://dl.acm.org/ft_gateway.cfm?id=3206001&ftid=1979122&dwn=1&CFID=84020132&CFTOKEN=a6f8f8e912c797a3-8C549BFF-CC18-FBDE-FEB65C7292D379D9,https://dl.acm.org/citation.cfm?id=3206001&preflayout=flat,0,307,June 2018,Data Breach and Multiple Points to Stop It,SACMAT '18: Proceedings of the 23nd ACM on Symposium on Access Control Models and Technologies
160,"It is our great pleasure to welcome you to the Second International Workshop on Cloud Data Management (CloudDB 2010). Cloud computing is set to revolutionize the IT industry, and database services are at the core of cloud computing since most information systems are built on database services. Cloud data management holds many promises and challenges. CloudDB 2010 is intended to address the challenges of large-scale data management based on cloud computing infrastructure. This workshop brings together researchers and practitioners in cloud computing and data-intensive system designs, parallel algorithms, data management, scientific applications, and information-based applications to maximize performance, minimize cost and improve the scale of their endeavors.",https://dl.acm.org/author_page.cfm?id=81100222578&coll=DL&dl=ACM&trk=0,https://dl.acm.org/citation.cfm?id=1871929&preflayout=flat,26,"6,088",October 2010,CloudDB '10: Proceedings of the second international workshop on Cloud data management,
161,"Cloud computing platforms are now constructed as distributed, modular systems of ",https://dl.acm.org/ft_gateway.cfm?id=2991109&ftid=1818798&dwn=1&CFID=84020132&CFTOKEN=a6f8f8e912c797a3-8C549BFF-CC18-FBDE-FEB65C7292D379D9,https://dl.acm.org/citation.cfm?id=2991109&preflayout=flat,4,310,December 2016,Pileus: protecting user resources from vulnerable cloud services,ACSAC '16: Proceedings of the 32nd Annual Conference on Computer Security Applications
